23064984-7,Jose Martinez,TX-000947,12346682-6,Jose Lopez,001,Banco Estado,206138.38,USD,25/07/2025
13389920-9,Jose Castillo,TX-000948,12142068-2,Manuel Castillo,001,Banco Estado,159193.03,CLP,25/07/2025
21398231-8,Ricardo Reyes,TX-000949,12753595-4,Katherine Fuentes,002,Banco Chile,436341.81,CLP,02/08/2025
16483141-5,Valentina Fuentes,TX-000950,18259664-7,Alejandra Martinez,001,Banco Estado,229432.78,USD,09/07/2025
23759462-3,Juan Morales,TX-000951,10132267-7,Carlos Perez,004,BCI,184262.25,CLP,17/07/2025
11290756-9,Katherine Vargas,TX-000952,16307375-9,Juan Araya,002,Banco Chile,245289.01,USD,27/07/2025
18606068-9,Carlos Diaz,TX-000953,17920881-3,Katherine Reyes,001,Banco Estado,383856.86,USD,22/07/2025
22897206-4,Cristian Morales,TX-000954,23192085-2,Jose Reyes,002,Banco Chile,130915.63,USD,20/07/2025
23412295-7,Katherine Diaz,TX-000955,18676958-9,Juan Rodriguez,003,Santander,407589.7,CLP,07/08/2025
13383087-2,Cristian Torres,TX-000956,16429726-9,Felipe Contreras,001,Banco Estado,496772.82,USD,25/07/2025
22700521-9,Juan Fuentes,TX-000957,12241953-8,Fernanda Morales,003,Santander,353081.21,USD,05/08/2025
16162223-6,Valentina Hernandez,TX-000958,13389084-4,Paula Martinez,003,Santander,154288.73,CLP,02/08/2025
17411755-4,Camila Muñoz,TX-000959,23658418-5,Alejandra Perez,004,BCI,208524.83,USD,04/08/2025
20054861-5,Carolina Torres,TX-000960,13987768-4,Carolina Vargas,004,BCI,448862.59,USD,20/07/2025
24232546-6,Jose Torres,TX-000961,17311635-9,Fernanda Castillo,002,Banco Chile,229904.1,USD,21/07/2025
10235775-1,Cristian Reyes,TX-000962,14533026-4,Carolina Muñoz,004,BCI,75824.21,USD,29/07/2025
12677097-5,Katherine Morales,TX-000963,13449232-5,Maria Muñoz,003,Santander,337822.6,USD,22/07/2025
19960080-6,Daniela Rojas,TX-000964,17806202-2,Nicole Soto,001,Banco Estado,64248.23,CLP,02/08/2025
17925502-5,Felipe Torres,TX-000965,14468552-5,Katherine Rojas,004,BCI,102157.82,CLP,31/07/2025
14082772-5,Camila Diaz,TX-000966,11096272-0,Daniela Hernandez,002,Banco Chile,296869.82,CLP,01/08/2025
16023925-9,Valentina Perez,TX-000967,24093149-8,Valentina Lopez,002,Banco Chile,265247.29,CLP,19/07/2025
14049401-4,Valentina Lopez,TX-000968,19347423-3,Andres Reyes,002,Banco Chile,377041.55,CLP,05/08/2025
22999427-3,Ricardo Morales,TX-000969,14361288-9,Alejandra Diaz,003,Santander,103079.09,CLP,22/07/2025
21931160-5,Carlos Hernandez,TX-000970,22402190-3,Carlos Morales,003,Santander,21399.88,CLP,19/07/2025
22470939-6,Carolina Castillo,TX-000971,24604976-1,Jose Diaz,003,Santander,235420.33,CLP,02/08/2025
15533689-2,Francisco Silva,TX-000972,21955692-8,Jose Morales,002,Banco Chile,138569.59,USD,01/08/2025
12839831-6,Nicole Vargas,TX-000973,18439988-8,Ricardo Diaz,004,BCI,203104.08,USD,19/07/2025
11785138-8,Daniela Rojas,TX-000974,13088414-1,Ricardo Rojas,002,Banco Chile,487742.38,USD,30/07/2025
16189371-4,Carolina Gonzalez,TX-000975,13504085-6,Ricardo Rodriguez,003,Santander,262322.36,USD,23/07/2025
11699008-9,Cristian Diaz,TX-000976,13545996-2,Katherine Hernandez,003,Santander,267314.61,CLP,09/07/2025
12792555-6,Ricardo Torres,TX-000977,14187820-0,Felipe Fuentes,004,BCI,463317.08,CLP,07/08/2025
16904048-3,Valentina Silva,TX-000978,18168230-9,Camila Silva,002,Banco Chile,360681.56,USD,06/08/2025
16470142-9,Valentina Hernandez,TX-000979,24714128-9,Ricardo Hernandez,003,Santander,391180.09,CLP,03/08/2025
10055643-8,Francisco Martinez,TX-000980,15922963-6,Paula Lopez,003,Santander,81291.29,USD,09/07/2025
22405708-5,Katherine Hernandez,TX-000981,14074480-4,Carolina Hernandez,001,Banco Estado,82606.93,CLP,22/07/2025
10031256-8,Carolina Rojas,TX-000982,14927699-3,Daniela Lopez,004,BCI,367592.87,USD,13/07/2025
11991661-0,Carolina Lopez,TX-000983,23670900-6,Felipe Silva,004,BCI,314602.54,USD,02/08/2025
12187415-5,Alejandra Muñoz,TX-000984,15237079-9,Nicole Lopez,003,Santander,425474.11,USD,16/07/2025
15564916-9,Ricardo Sepulveda,TX-000985,19377480-8,Maria Silva,001,Banco Estado,459458.99,CLP,12/07/2025
23160899-3,Camila Torres,TX-000986,13376675-0,Juan Morales,001,Banco Estado,182797.78,USD,20/07/2025
10119487-1,Alejandra Silva,TX-000987,11220636-2,Francisco Vargas,002,Banco Chile,401469.23,CLP,19/07/2025
18815898-2,Carolina Torres,TX-000988,10028085-0,Nicole Torres,004,BCI,37763.33,USD,06/08/2025
17767474-3,Fernanda Perez,TX-000989,21609134-0,Jose Martinez,003,Santander,489667.24,CLP,07/08/2025
21117651-5,Jose Fuentes,TX-000990,10162021-9,Nicole Castillo,001,Banco Estado,337331.51,CLP,02/08/2025
24524429-6,Felipe Rojas,TX-000991,23966545-3,Jose Reyes,004,BCI,340449.44,USD,15/07/2025
13096882-2,Ricardo Reyes,TX-000992,14244006-1,Alejandra Castillo,003,Santander,27302.47,USD,02/08/2025
17095129-5,Valentina Hernandez,TX-000993,13142016-7,Nicole Araya,002,Banco Chile,45654.99,USD,09/07/2025
18755131-8,Camila Reyes,TX-000994,16327282-2,Cristian Araya,003,Santander,135957.14,CLP,10/07/2025
22023042-2,Andres Perez,TX-000995,14348587-8,Carlos Perez,002,Banco Chile,182479.57,USD,09/07/2025
11748980-0,Ricardo Silva,TX-000996,19805915-5,Daniela Rojas,004,BCI,329991.75,USD,10/07/2025
13232342-6,Carlos Torres,TX-000997,21567190-8,Ricardo Fuentes,002,Banco Chile,120212.73,CLP,25/07/2025
24725467-5,Carlos Perez,TX-000998,16286446-1,Katherine Silva,002,Banco Chile,329408.25,CLP,21/07/2025
20511114-0,Jose Castillo,TX-000999,11193480-8,Nicole Perez,001,Banco Estado,209887.37,CLP,21/07/2025
12624369-3,Alejandra Perez,TX-001000,,Camila Araya,001,Banco Estado,54043.18,CLP,01/08/2025
